"id","name","race","effect"
1100,"Jamaican Lion","sativa","Dry Mouth"
1100,"Jamaican Lion","sativa","Stress"
1100,"Jamaican Lion","sativa","Depression"
1100,"Jamaican Lion","sativa","Pain"
1100,"Jamaican Lion","sativa","Muscle Spasms"
1100,"Jamaican Lion","sativa","Inflammation"
1100,"Jamaican Lion","sativa","Dry Mouth"
1100,"Jamaican Lion","sativa","Dizzy"
1100,"Jamaican Lion","sativa","Dry Eyes"
1100,"Jamaican Lion","sativa","Headache"
1100,"Jamaican Lion","sativa","Paranoid"
1101,"Jamaican Pearl","sativa","Happy"
1101,"Jamaican Pearl","sativa","Energetic"
1101,"Jamaican Pearl","sativa","Euphoric"
1101,"Jamaican Pearl","sativa","Relaxed"
1101,"Jamaican Pearl","sativa","Sleepy"
1101,"Jamaican Pearl","sativa","Stress"
1101,"Jamaican Pearl","sativa","Depression"
1101,"Jamaican Pearl","sativa","Eye Pressure"
1101,"Jamaican Pearl","sativa","Pain"
1101,"Jamaican Pearl","sativa","Nausea"
1101,"Jamaican Pearl","sativa","Dry Eyes"
1101,"Jamaican Pearl","sativa","Paranoid"
1101,"Jamaican Pearl","sativa","Dry Mouth"
1101,"Jamaican Pearl","sativa","Dizzy"
1102,"Jamba Juice","hybrid","Giggly"
1102,"Jamba Juice","hybrid","Happy"
1102,"Jamba Juice","hybrid","Tingly"
1102,"Jamba Juice","hybrid","Energetic"
1102,"Jamba Juice","hybrid","Talkative"
1102,"Jamba Juice","hybrid","Fatigue"
1102,"Jamba Juice","hybrid","Stress"
1102,"Jamba Juice","hybrid","Depression"
1102,"Jamba Juice","hybrid","Lack of Appetite"
1102,"Jamba Juice","hybrid","Muscle Spasms"
1103,"Jane Doe","hybrid","Euphoric"
1103,"Jane Doe","hybrid","Happy"
1103,"Jane Doe","hybrid","Relaxed"
1103,"Jane Doe","hybrid","Tingly"
1103,"Jane Doe","hybrid","Giggly"
1103,"Jane Doe","hybrid","Pain"
1103,"Jane Doe","hybrid","Depression"
1103,"Jane Doe","hybrid","Stress"
1103,"Jane Doe","hybrid","Insomnia"
1103,"Jane Doe","hybrid","Nausea"
1103,"Jane Doe","hybrid","Dry Mouth"
1103,"Jane Doe","hybrid","Dry Eyes"
1104,"Jasmine","hybrid","Euphoric"
1104,"Jasmine","hybrid","Relaxed"
1104,"Jasmine","hybrid","Sleepy"
1104,"Jasmine","hybrid","Happy"
1104,"Jasmine","hybrid","Hungry"
1104,"Jasmine","hybrid","Stress"
1104,"Jasmine","hybrid","Nausea"
1104,"Jasmine","hybrid","Pain"
1104,"Jasmine","hybrid","Depression"
1104,"Jasmine","hybrid","Lack of Appetite"
1104,"Jasmine","hybrid","Dry Eyes"
1105,"Jawa Pie","indica","Relaxed"
1105,"Jawa Pie","indica","Happy"
1105,"Jawa Pie","indica","Euphoric"
1105,"Jawa Pie","indica","Sleepy"
1105,"Jawa Pie","indica","Dry Mouth"
1105,"Jawa Pie","indica","Depression"
1105,"Jawa Pie","indica","Insomnia"
1105,"Jawa Pie","indica","Cramps"
1105,"Jawa Pie","indica","Lack of Appetite"
1105,"Jawa Pie","indica","Pain"
1105,"Jawa Pie","indica","Dizzy"
1106,"Jazz","hybrid","Uplifted"
1106,"Jazz","hybrid","Euphoric"
1106,"Jazz","hybrid","Happy"
1106,"Jazz","hybrid","Creative"
1106,"Jazz","hybrid","Energetic"
1106,"Jazz","hybrid","Stress"
1106,"Jazz","hybrid","Depression"
1106,"Jazz","hybrid","Fatigue"
1106,"Jazz","hybrid","Pain"
1106,"Jazz","hybrid","Headaches"
1106,"Jazz","hybrid","Dry Mouth"
1106,"Jazz","hybrid","Anxious"
1106,"Jazz","hybrid","Dry Eyes"
1107,"Jean Guy","hybrid","Happy"
1107,"Jean Guy","hybrid","Energetic"
1107,"Jean Guy","hybrid","Uplifted"
1107,"Jean Guy","hybrid","Euphoric"
1107,"Jean Guy","hybrid","Talkative"
1107,"Jean Guy","hybrid","Pain"
1107,"Jean Guy","hybrid","Depression"
1107,"Jean Guy","hybrid","Fatigue"
1107,"Jean Guy","hybrid","Stress"
1107,"Jean Guy","hybrid","Inflammation"
1107,"Jean Guy","hybrid","Dry Mouth"
1107,"Jean Guy","hybrid","Dry Eyes"
1107,"Jean Guy","hybrid","Dizzy"
1107,"Jean Guy","hybrid","Paranoid"
1107,"Jean Guy","hybrid","Headache"
1108,"Jedi Kush","indica","Relaxed"
1108,"Jedi Kush","indica","Euphoric"
1108,"Jedi Kush","indica","Sleepy"
1108,"Jedi Kush","indica","Happy"
1108,"Jedi Kush","indica","Uplifted"
1108,"Jedi Kush","indica","Stress"
1108,"Jedi Kush","indica","Pain"
1108,"Jedi Kush","indica","Depression"
1108,"Jedi Kush","indica","Insomnia"
1108,"Jedi Kush","indica","Lack of Appetite"
1108,"Jedi Kush","indica","Dry Mouth"
1108,"Jedi Kush","indica","Dry Eyes"
1108,"Jedi Kush","indica","Dizzy"
1108,"Jedi Kush","indica","Headache"
1108,"Jedi Kush","indica","Paranoid"
1109,"Jelly Roll","indica","Relaxed"
1109,"Jelly Roll","indica","Happy"
1109,"Jelly Roll","indica","Dry Eyes"
1109,"Jelly Roll","indica","Tingly"
1109,"Jelly Roll","indica","Eye Pressure"
1109,"Jelly Roll","indica","Insomnia"
1109,"Jelly Roll","indica","Nausea"
1109,"Jelly Roll","indica","Stress"
1109,"Jelly Roll","indica","Paranoid"
1110,"Jenni","sativa","Euphoric"
1110,"Jenni","sativa","Happy"
1110,"Jenni","sativa","Relaxed"
1110,"Jenni","sativa","Creative"
1110,"Jenni","sativa","Energetic"
1110,"Jenni","sativa","Pain"
1110,"Jenni","sativa","Depression"
1110,"Jenni","sativa","Headaches"
1110,"Jenni","sativa","Lack of Appetite"
1110,"Jenni","sativa","Stress"
1111,"Jenny Kush","hybrid","Relaxed"
1111,"Jenny Kush","hybrid","Happy"
1111,"Jenny Kush","hybrid","Creative"
1111,"Jenny Kush","hybrid","Euphoric"
1111,"Jenny Kush","hybrid","Focused"
1111,"Jenny Kush","hybrid","Stress"
1111,"Jenny Kush","hybrid","Depression"
1111,"Jenny Kush","hybrid","Pain"
1111,"Jenny Kush","hybrid","Muscle Spasms"
1111,"Jenny Kush","hybrid","Headaches"
1111,"Jenny Kush","hybrid","Dry Mouth"
1111,"Jenny Kush","hybrid","Anxious"
1111,"Jenny Kush","hybrid","Dizzy"
1111,"Jenny Kush","hybrid","Dry Eyes"
1112,"Jesse's Girl","indica","Relaxed"
1112,"Jesse's Girl","indica","Euphoric"
1112,"Jesse's Girl","indica","Happy"
1112,"Jesse's Girl","indica","Creative"
1112,"Jesse's Girl","indica","Dry Eyes"
1112,"Jesse's Girl","indica","Eye Pressure"
1112,"Jesse's Girl","indica","Inflammation"
1112,"Jesse's Girl","indica","Stress"
1112,"Jesse's Girl","indica","Fatigue"
1113,"Jesus","hybrid","Happy"
1113,"Jesus","hybrid","Uplifted"
1113,"Jesus","hybrid","Creative"
1113,"Jesus","hybrid","Euphoric"
1113,"Jesus","hybrid","Relaxed"
1113,"Jesus","hybrid","Pain"
1113,"Jesus","hybrid","Stress"
1113,"Jesus","hybrid","Nausea"
1113,"Jesus","hybrid","Depression"
1113,"Jesus","hybrid","Insomnia"
1114,"Jesus OG","sativa","Happy"
1114,"Jesus OG","sativa","Uplifted"
1114,"Jesus OG","sativa","Euphoric"
1114,"Jesus OG","sativa","Relaxed"
1114,"Jesus OG","sativa","Creative"
1114,"Jesus OG","sativa","Stress"
1114,"Jesus OG","sativa","Depression"
1114,"Jesus OG","sativa","Headaches"
1114,"Jesus OG","sativa","Pain"
1114,"Jesus OG","sativa","Fatigue"
1114,"Jesus OG","sativa","Dry Mouth"
1114,"Jesus OG","sativa","Dry Eyes"
1114,"Jesus OG","sativa","Anxious"
1114,"Jesus OG","sativa","Dizzy"
1114,"Jesus OG","sativa","Paranoid"
1115,"Jet Fuel","hybrid","Uplifted"
1115,"Jet Fuel","hybrid","Relaxed"
1115,"Jet Fuel","hybrid","Focused"
1115,"Jet Fuel","hybrid","Happy"
1115,"Jet Fuel","hybrid","Energetic"
1115,"Jet Fuel","hybrid","Stress"
1115,"Jet Fuel","hybrid","Pain"
1115,"Jet Fuel","hybrid","Depression"
1115,"Jet Fuel","hybrid","Fatigue"
1115,"Jet Fuel","hybrid","Nausea"
1115,"Jet Fuel","hybrid","Anxious"
1115,"Jet Fuel","hybrid","Dry Eyes"
1115,"Jet Fuel","hybrid","Dizzy"
1115,"Jet Fuel","hybrid","Dry Mouth"
1115,"Jet Fuel","hybrid","Paranoid"
1117,"Jillybean","hybrid","Happy"
1117,"Jillybean","hybrid","Euphoric"
1117,"Jillybean","hybrid","Uplifted"
1117,"Jillybean","hybrid","Energetic"
1117,"Jillybean","hybrid","Creative"
1117,"Jillybean","hybrid","Stress"
1117,"Jillybean","hybrid","Depression"
1117,"Jillybean","hybrid","Pain"
1117,"Jillybean","hybrid","Fatigue"
1117,"Jillybean","hybrid","Lack of Appetite"
1117,"Jillybean","hybrid","Dry Mouth"
1117,"Jillybean","hybrid","Paranoid"
1117,"Jillybean","hybrid","Dry Eyes"
1117,"Jillybean","hybrid","Dizzy"
1117,"Jillybean","hybrid","Headache"
1118,"Jimi Hendrix","hybrid","Uplifted"
1118,"Jimi Hendrix","hybrid","Euphoric"
1118,"Jimi Hendrix","hybrid","Happy"
1118,"Jimi Hendrix","hybrid","Creative"
1118,"Jimi Hendrix","hybrid","Relaxed"
1118,"Jimi Hendrix","hybrid","Lack of Appetite"
1118,"Jimi Hendrix","hybrid","Stress"
1118,"Jimi Hendrix","hybrid","Depression"
1118,"Jimi Hendrix","hybrid","Cramps"
1118,"Jimi Hendrix","hybrid","Nausea"
1118,"Jimi Hendrix","hybrid","Anxious"
1119,"Jock Horror","sativa","Euphoric"
1119,"Jock Horror","sativa","Happy"
1119,"Jock Horror","sativa","Hungry"
1119,"Jock Horror","sativa","Aroused"
1119,"Jock Horror","sativa","Energetic"
1119,"Jock Horror","sativa","Lack of Appetite"
1119,"Jock Horror","sativa","Stress"
1119,"Jock Horror","sativa","Insomnia"
1119,"Jock Horror","sativa","Depression"
1119,"Jock Horror","sativa","Fatigue"
1119,"Jock Horror","sativa","Dry Eyes"
1119,"Jock Horror","sativa","Dry Mouth"
1119,"Jock Horror","sativa","Anxious"
1119,"Jock Horror","sativa","Dizzy"
1120,"Johnny’s Tonic","sativa","Happy"
1120,"Johnny’s Tonic","sativa","Relaxed"
1120,"Johnny’s Tonic","sativa","Euphoric"
1120,"Johnny’s Tonic","sativa","Hungry"
1120,"Johnny’s Tonic","sativa","Tingly"
1120,"Johnny’s Tonic","sativa","Cramps"
1120,"Johnny’s Tonic","sativa","Inflammation"
1120,"Johnny’s Tonic","sativa","Fatigue"
1120,"Johnny’s Tonic","sativa","Nausea"
1120,"Johnny’s Tonic","sativa","Pain"
1120,"Johnny’s Tonic","sativa","Dry Eyes"
1121,"Jolly Rancher","hybrid","Euphoric"
1121,"Jolly Rancher","hybrid","Relaxed"
1121,"Jolly Rancher","hybrid","Giggly"
1121,"Jolly Rancher","hybrid","Happy"
1121,"Jolly Rancher","hybrid","Tingly"
1121,"Jolly Rancher","hybrid","Depression"
1121,"Jolly Rancher","hybrid","Stress"
1121,"Jolly Rancher","hybrid","Nausea"
1121,"Jolly Rancher","hybrid","Pain"
1121,"Jolly Rancher","hybrid","Headaches"
1121,"Jolly Rancher","hybrid","Dry Eyes"
1121,"Jolly Rancher","hybrid","Dry Mouth"
1122,"Josh D OG","indica","Anxious"
1122,"Josh D OG","indica","Aroused"
1122,"Josh D OG","indica","Paranoid"
1122,"Josh D OG","indica","Cramps"
1122,"Josh D OG","indica","Depression"
1122,"Josh D OG","indica","Fatigue"
1123,"Jr","indica","Relaxed"
1123,"Jr","indica","Happy"
1123,"Jr","indica","Sleepy"
1123,"Jr","indica","Euphoric"
1123,"Jr","indica","Uplifted"
1123,"Jr","indica","Stress"
1123,"Jr","indica","Depression"
1123,"Jr","indica","Pain"
1123,"Jr","indica","Insomnia"
1123,"Jr","indica","Lack of Appetite"
1123,"Jr","indica","Dry Eyes"
1123,"Jr","indica","Dry Mouth"
1123,"Jr","indica","Anxious"
1123,"Jr","indica","Dizzy"
1123,"Jr","indica","Paranoid"
1124,"Juicy Fruit","hybrid","Happy"
1124,"Juicy Fruit","hybrid","Relaxed"
1124,"Juicy Fruit","hybrid","Uplifted"
1124,"Juicy Fruit","hybrid","Euphoric"
1124,"Juicy Fruit","hybrid","Energetic"
1124,"Juicy Fruit","hybrid","Stress"
1124,"Juicy Fruit","hybrid","Pain"
1124,"Juicy Fruit","hybrid","Depression"
1124,"Juicy Fruit","hybrid","Fatigue"
1124,"Juicy Fruit","hybrid","Insomnia"
1124,"Juicy Fruit","hybrid","Dry Mouth"
1124,"Juicy Fruit","hybrid","Dizzy"
1124,"Juicy Fruit","hybrid","Dry Eyes"
1124,"Juicy Fruit","hybrid","Headache"
1124,"Juicy Fruit","hybrid","Paranoid"
1125,"Juicy Jack","hybrid","Happy"
1125,"Juicy Jack","hybrid","Uplifted"
1125,"Juicy Jack","hybrid","Euphoric"
1125,"Juicy Jack","hybrid","Creative"
1125,"Juicy Jack","hybrid","Energetic"
1125,"Juicy Jack","hybrid","Pain"
1125,"Juicy Jack","hybrid","Stress"
1125,"Juicy Jack","hybrid","Depression"
1125,"Juicy Jack","hybrid","Fatigue"
1125,"Juicy Jack","hybrid","Insomnia"
1125,"Juicy Jack","hybrid","Dry Mouth"
1125,"Juicy Jack","hybrid","Headache"
1125,"Juicy Jack","hybrid","Paranoid"
1126,"Juliet","hybrid","Euphoric"
1126,"Juliet","hybrid","Relaxed"
1126,"Juliet","hybrid","Happy"
1126,"Juliet","hybrid","Focused"
1126,"Juliet","hybrid","Energetic"
1126,"Juliet","hybrid","Stress"
1126,"Juliet","hybrid","Pain"
1126,"Juliet","hybrid","Muscle Spasms"
1126,"Juliet","hybrid","Depression"
1126,"Juliet","hybrid","Fatigue"
1126,"Juliet","hybrid","Dizzy"
1126,"Juliet","hybrid","Headache"
1126,"Juliet","hybrid","Dry Mouth"
1127,"Julius Caesar","hybrid","Euphoric"
1127,"Julius Caesar","hybrid","Happy"
1127,"Julius Caesar","hybrid","Uplifted"
1127,"Julius Caesar","hybrid","Relaxed"
1127,"Julius Caesar","hybrid","Focused"
1127,"Julius Caesar","hybrid","Stress"
1127,"Julius Caesar","hybrid","Pain"
1127,"Julius Caesar","hybrid","Depression"
1127,"Julius Caesar","hybrid","Nausea"
1127,"Julius Caesar","hybrid","Lack of Appetite"
1127,"Julius Caesar","hybrid","Dry Mouth"
1127,"Julius Caesar","hybrid","Dry Eyes"
1127,"Julius Caesar","hybrid","Dizzy"
1127,"Julius Caesar","hybrid","Anxious"
1128,"Jungle Juice","hybrid","Relaxed"
1128,"Jungle Juice","hybrid","Happy"
1128,"Jungle Juice","hybrid","Sleepy"
1128,"Jungle Juice","hybrid","Creative"
1128,"Jungle Juice","hybrid","Energetic"
1128,"Jungle Juice","hybrid","Stress"
1128,"Jungle Juice","hybrid","Depression"
1128,"Jungle Juice","hybrid","Fatigue"
1128,"Jungle Juice","hybrid","Headaches"
1128,"Jungle Juice","hybrid","Lack of Appetite"
1129,"Jupiter OG","indica","Relaxed"
1129,"Jupiter OG","indica","Sleepy"
1129,"Jupiter OG","indica","Happy"
1129,"Jupiter OG","indica","Euphoric"
1129,"Jupiter OG","indica","Hungry"
1129,"Jupiter OG","indica","Insomnia"
1129,"Jupiter OG","indica","Pain"
1129,"Jupiter OG","indica","Lack of Appetite"
1129,"Jupiter OG","indica","Headaches"
1129,"Jupiter OG","indica","Nausea"
1129,"Jupiter OG","indica","Dry Mouth"
1129,"Jupiter OG","indica","Dry Eyes"
1129,"Jupiter OG","indica","Paranoid"
1129,"Jupiter OG","indica","Dizzy"
1129,"Jupiter OG","indica","Headache"
1130,"K-Train","indica","Euphoric"
1130,"K-Train","indica","Happy"
1130,"K-Train","indica","Uplifted"
1130,"K-Train","indica","Relaxed"
1130,"K-Train","indica","Creative"
1130,"K-Train","indica","Stress"
1130,"K-Train","indica","Depression"
1130,"K-Train","indica","Insomnia"
1130,"K-Train","indica","Cramps"
1130,"K-Train","indica","Pain"
1130,"K-Train","indica","Dry Mouth"
1130,"K-Train","indica","Dry Eyes"
1130,"K-Train","indica","Dizzy"
1130,"K-Train","indica","Paranoid"
1130,"K-Train","indica","Headache"
1131,"K1","hybrid","Focused"
1131,"K1","hybrid","Uplifted"
1131,"K1","hybrid","Energetic"
1131,"K1","hybrid","Giggly"
1131,"K1","hybrid","Happy"
1131,"K1","hybrid","Stress"
1131,"K1","hybrid","Fatigue"
1131,"K1","hybrid","Pain"
1131,"K1","hybrid","Depression"
1131,"K1","hybrid","Headaches"
1132,"K2","hybrid","Relaxed"
1132,"K2","hybrid","Hungry"
1132,"K2","hybrid","Happy"
1132,"K2","hybrid","Sleepy"
1132,"K2","hybrid","Headache"
1132,"K2","hybrid","Depression"
1132,"K2","hybrid","Stress"
1132,"K2","hybrid","Pain"
1132,"K2","hybrid","Insomnia"
1132,"K2","hybrid","Nausea"
1132,"K2","hybrid","Dry Mouth"
1132,"K2","hybrid","Anxious"
1132,"K2","hybrid","Dry Eyes"
1133,"KC 33","hybrid","Relaxed"
1133,"KC 33","hybrid","Euphoric"
1133,"KC 33","hybrid","Happy"
1133,"KC 33","hybrid","Hungry"
1133,"KC 33","hybrid","Focused"
1133,"KC 33","hybrid","Pain"
1133,"KC 33","hybrid","Stress"
1133,"KC 33","hybrid","Headaches"
1133,"KC 33","hybrid","Eye Pressure"
1133,"KC 33","hybrid","Inflammation"
1134,"KC 36","indica","Relaxed"
1134,"KC 36","indica","Sleepy"
1134,"KC 36","indica","Uplifted"
1134,"KC 36","indica","Dry Eyes"
1134,"KC 36","indica","Dry Mouth"
1134,"KC 36","indica","Depression"
1134,"KC 36","indica","Stress"
1134,"KC 36","indica","Fatigue"
1135,"KT Dawg","hybrid","Relaxed"
1135,"KT Dawg","hybrid","Happy"
1135,"KT Dawg","hybrid","Uplifted"
1135,"KT Dawg","hybrid","Tingly"
1135,"KT Dawg","hybrid","Creative"
1135,"KT Dawg","hybrid","Inflammation"
1135,"KT Dawg","hybrid","Pain"
1135,"KT Dawg","hybrid","Stress"
1135,"KT Dawg","hybrid","Dry Mouth"
1136,"Kaboom","sativa","Energetic"
1136,"Kaboom","sativa","Talkative"
1136,"Kaboom","sativa","Focused"
1136,"Kaboom","sativa","Uplifted"
1136,"Kaboom","sativa","Happy"
1136,"Kaboom","sativa","Stress"
1136,"Kaboom","sativa","Pain"
1136,"Kaboom","sativa","Depression"
1136,"Kaboom","sativa","Nausea"
1136,"Kaboom","sativa","Fatigue"
1136,"Kaboom","sativa","Dry Mouth"
1136,"Kaboom","sativa","Dry Eyes"
1136,"Kaboom","sativa","Dizzy"
1136,"Kaboom","sativa","Paranoid"
1136,"Kaboom","sativa","Headache"
1137,"Kahuna","indica","Euphoric"
1137,"Kahuna","indica","Uplifted"
1137,"Kahuna","indica","Relaxed"
1137,"Kahuna","indica","Creative"
1137,"Kahuna","indica","Focused"
1137,"Kahuna","indica","Stress"
1137,"Kahuna","indica","Pain"
1137,"Kahuna","indica","Depression"
1137,"Kahuna","indica","Insomnia"
1137,"Kahuna","indica","Fatigue"
1137,"Kahuna","indica","Dry Eyes"
1137,"Kahuna","indica","Dry Mouth"
1138,"Kaia Kush","hybrid","Relaxed"
1138,"Kaia Kush","hybrid","Uplifted"
1138,"Kaia Kush","hybrid","Happy"
1138,"Kaia Kush","hybrid","Creative"
1138,"Kaia Kush","hybrid","Energetic"
1138,"Kaia Kush","hybrid","Stress"
1138,"Kaia Kush","hybrid","Headaches"
1138,"Kaia Kush","hybrid","Lack of Appetite"
1138,"Kaia Kush","hybrid","Depression"
1138,"Kaia Kush","hybrid","Nausea"
1138,"Kaia Kush","hybrid","Dry Eyes"
1138,"Kaia Kush","hybrid","Dry Mouth"
1139,"Kalalau Kush","hybrid","Aroused"
1139,"Kalalau Kush","hybrid","Energetic"
1139,"Kalalau Kush","hybrid","Euphoric"
1139,"Kalalau Kush","hybrid","Happy"
1139,"Kalalau Kush","hybrid","Tingly"
1140,"Kalashnikova","hybrid","Focused"
1140,"Kalashnikova","hybrid","Uplifted"
1140,"Kalashnikova","hybrid","Happy"
1140,"Kalashnikova","hybrid","Talkative"
1140,"Kalashnikova","hybrid","Euphoric"
1140,"Kalashnikova","hybrid","Pain"
1140,"Kalashnikova","hybrid","Depression"
1140,"Kalashnikova","hybrid","Stress"
1140,"Kalashnikova","hybrid","Insomnia"
1140,"Kalashnikova","hybrid","Fatigue"
1140,"Kalashnikova","hybrid","Dry Mouth"
1140,"Kalashnikova","hybrid","Headache"
1142,"Kali 47","sativa","Creative"
1142,"Kali 47","sativa","Energetic"
1142,"Kali 47","sativa","Euphoric"
1142,"Kali 47","sativa","Happy"
1142,"Kali 47","sativa","Uplifted"
1142,"Kali 47","sativa","Depression"
1142,"Kali 47","sativa","Fatigue"
1142,"Kali 47","sativa","Headaches"
1142,"Kali 47","sativa","Inflammation"
1142,"Kali 47","sativa","Muscle Spasms"
1143,"Kali China","indica","Creative"
1143,"Kali China","indica","Relaxed"
1143,"Kali China","indica","Euphoric"
1143,"Kali China","indica","Happy"
1143,"Kali China","indica","Sleepy"
1143,"Kali China","indica","Depression"
1143,"Kali China","indica","Pain"
1143,"Kali China","indica","Insomnia"
1143,"Kali China","indica","Nausea"
1143,"Kali China","indica","Stress"
1144,"Kali Dog","hybrid","Relaxed"
1144,"Kali Dog","hybrid","Uplifted"
1144,"Kali Dog","hybrid","Happy"
1144,"Kali Dog","hybrid","Sleepy"
1144,"Kali Dog","hybrid","Energetic"
1144,"Kali Dog","hybrid","Lack of Appetite"
1144,"Kali Dog","hybrid","Stress"
1144,"Kali Dog","hybrid","Pain"
1144,"Kali Dog","hybrid","Eye Pressure"
1144,"Kali Dog","hybrid","Headaches"
1144,"Kali Dog","hybrid","Dry Eyes"
1145,"Kali Mist","sativa","Energetic"
1145,"Kali Mist","sativa","Creative"
1145,"Kali Mist","sativa","Uplifted"
1145,"Kali Mist","sativa","Happy"
1145,"Kali Mist","sativa","Focused"
1145,"Kali Mist","sativa","Stress"
1145,"Kali Mist","sativa","Depression"
1145,"Kali Mist","sativa","Pain"
1145,"Kali Mist","sativa","Muscle Spasms"
1145,"Kali Mist","sativa","Fatigue"
1145,"Kali Mist","sativa","Dry Mouth"
1145,"Kali Mist","sativa","Anxious"
1145,"Kali Mist","sativa","Dry Eyes"
1145,"Kali Mist","sativa","Paranoid"
1145,"Kali Mist","sativa","Headache"
1146,"Kandahar","indica","Relaxed"
1146,"Kandahar","indica","Sleepy"
1146,"Kandahar","indica","Dry Mouth"
1146,"Kandahar","indica","Euphoric"
1146,"Kandahar","indica","Giggly"
1146,"Kandahar","indica","Insomnia"
1146,"Kandahar","indica","Depression"
1146,"Kandahar","indica","Pain"
1146,"Kandahar","indica","Stress"
1146,"Kandahar","indica","Dizzy"
1147,"Kandy Kush","hybrid","Happy"
1147,"Kandy Kush","hybrid","Relaxed"
1147,"Kandy Kush","hybrid","Uplifted"
1147,"Kandy Kush","hybrid","Euphoric"
1147,"Kandy Kush","hybrid","Creative"
1147,"Kandy Kush","hybrid","Stress"
1147,"Kandy Kush","hybrid","Pain"
1147,"Kandy Kush","hybrid","Depression"
1147,"Kandy Kush","hybrid","Insomnia"
1147,"Kandy Kush","hybrid","Fatigue"
1147,"Kandy Kush","hybrid","Dry Mouth"
1147,"Kandy Kush","hybrid","Dry Eyes"
1147,"Kandy Kush","hybrid","Dizzy"
1147,"Kandy Kush","hybrid","Headache"
1147,"Kandy Kush","hybrid","Paranoid"
1148,"Kaptn’s Grand Dream","hybrid","Euphoric"
1148,"Kaptn’s Grand Dream","hybrid","Giggly"
1148,"Kaptn’s Grand Dream","hybrid","Happy"
1148,"Kaptn’s Grand Dream","hybrid","Relaxed"
1148,"Kaptn’s Grand Dream","hybrid","Uplifted"
1148,"Kaptn’s Grand Dream","hybrid","Cramps"
1148,"Kaptn’s Grand Dream","hybrid","Depression"
1148,"Kaptn’s Grand Dream","hybrid","Headaches"
1148,"Kaptn’s Grand Dream","hybrid","Insomnia"
1148,"Kaptn’s Grand Dream","hybrid","Lack of Appetite"
1148,"Kaptn’s Grand Dream","hybrid","Dry Mouth"
1148,"Kaptn’s Grand Dream","hybrid","Anxious"
1148,"Kaptn’s Grand Dream","hybrid","Headache"
1148,"Kaptn’s Grand Dream","hybrid","Paranoid"
1148,"Kaptn’s Grand Dream","hybrid","Dry Eyes"
1149,"Karma Bitch","hybrid","Uplifted"
1149,"Karma Bitch","hybrid","Creative"
1149,"Karma Bitch","hybrid","Happy"
1149,"Karma Bitch","hybrid","Relaxed"
1149,"Karma Bitch","hybrid","Focused"
